SYSTEM, FRAME, xAxis, yAxis, zAxis
Complex, 3131,-34.84936947235131,24.52510822116832,-215
Complex, 3132,-34.42533126230154,23.083586601010392,-215
Complex, 3133,-33.09094718975252,24.017175503268128,-211
Complex, 3134,-34.48742697952677,24.065940205301,-213
Complex, 3135,-36.607824535125665,22.81748865952163,-218
Complex, 3136,-33.81810748378566,21.411988474081284,-219
Complex, 3137,-33.35507516014214,21.64427904755311,-221
Complex, 3138,-32.35863538010637,22.78187212965539,-216
Complex, 3139,-32.62273508255102,21.34530315093273,-217
Complex, 3140,-33.278621156454996,21.807792848028956,-214
Complex, 3141,-33.27346107451073,22.60226236168955,-216
Complex, 3142,-33.32050380022269,22.049248448652364,-216
Complex, 3143,-36.40062525737005,23.414351651902123,-218
Complex, 3144,-36.33593456883098,24.46953101722308,-213
Complex, 3145,-37.04348508085189,24.740521286181778,-212
Complex, 3146,-33.812471145986656,24.608715368818817,-211
Complex, 3147,-35.13482701110151,24.528249888921454,-211
Complex, 3148,-35.12909120028398,24.22555326252053,-209
Complex, 3149,-35.5582723087558,24.265275568126313,-210
Complex, 3150,-36.17872216719863,24.671753417207906,-210
Complex, 3151,-39.23894075809066,26.706247276778008,-213
Complex, 3152,-38.62662566306257,30.289460599333392,-214
Complex, 3153,-37.8527211716545,28.260237685340606,-213
Complex, 3154,-36.59244951113346,28.230730283876962,-212
Complex, 3155,-37.29269104343392,29.14653444763796,-210
Complex, 3156,-39.503667488866334,29.545894344841358,-214
Complex, 3157,-38.12436109485032,32.048402304210505,-209
Complex, 3158,-38.33189256763091,31.357737782775793,-210
Complex, 3159,-38.44442714624695,32.220897968884344,-211
Complex, 3160,-39.21804577179319,33.13211511504731,-212
Complex, 3161,-39.26413554709731,31.96217870453584,-212
Complex, 3162,-40.06263762245546,29.817435596822516,-211
Complex, 3163,-39.08027630546177,31.22043309004456,-213
Complex, 3164,-39.20431588556421,30.837632236110466,-212
Complex, 3165,-38.17580516253163,26.988735698772352,-219
Complex, 3166,-40.234310978310425,28.149525240335795,-223
Complex, 3167,-41.549322788832704,27.688725193578197,-225
Complex, 3168,-39.626615309634104,28.573239136415005,-223
Complex, 3169,-39.487290927854104,29.581642422950708,-220
Complex, 3170,-40.79762154348799,30.305606717073292,-218
Complex, 3171,-39.319681358325354,30.448805871250784,-216
Complex, 3172,-37.6564227872908,29.815393979817202,-217
Complex, 3173,-37.246077390614424,29.06174000826647,-216
Complex, 3174,-38.386109039599596,29.268534756957827,-220
Complex, 3175,-37.965591658595024,30.62585458766591,-218
Complex, 3176,-36.37933193606261,31.28712273014708,-214
Complex, 3177,-35.99208815554109,28.379487357268033,-214
Complex, 3178,-36.41408199093778,29.123111277712002,-215
Complex, 3179,-34.35178838685997,29.39063658785871,-215
Complex, 3180,-35.52051472485379,27.987289417003385,-215
Complex, 3181,-36.606061369769485,27.6168245823804,-216
Complex, 3182,-35.63270125879106,28.825999242476307,-218
Complex, 3183,-37.39494676419408,28.64445612425795,-219
Complex, 3184,-38.911094184509494,26.606810654955428,-223
Complex, 3185,-39.88520440257384,26.94875052162401,-221
Complex, 3186,-41.428235149526934,25.351220885338208,-228
Complex, 3187,-40.78013563834687,24.111447231740733,-230
Complex, 3188,-43.6514568809369,24.060233511771195,-229
Complex, 3189,-42.98383103340765,22.53501782324839,-236
Complex, 3190,-41.75889899203674,22.397159656091095,-235
Complex, 3191,-40.66551503061295,21.83538617330067,-230
Complex, 3192,-41.624127848702884,21.485421292106622,-234
Complex, 3193,-42.269900711768926,21.638181866148358,-232
Complex, 3194,-42.20785059343654,21.72846777514255,-232
Complex, 3195,-43.237372317650035,20.314983659416505,-234
Complex, 3196,-44.49964624327371,21.12573111558574,-231
Complex, 3197,-45.63887835653868,18.569334649912243,-235
Complex, 3198,-46.82039336270037,18.52254258179476,-235
Complex, 3199,-47.7306345667226,18.398574362600332,-232
Complex, 3200,-47.310394470764685,17.97894382178989,-232
Complex, 3201,-46.276903996408045,19.27028093182519,-228
Complex, 3202,-46.46126345253383,19.212658309598602,-229
Complex, 3203,-45.848557337464925,18.3053898298859,-231
Complex, 3204,-46.060656377480406,17.139429354904873,-233
Complex, 3205,-45.20199788400022,18.49288721551072,-232
Complex, 3206,-44.345025560293195,19.617732171875907,-226
Complex, 3207,-44.03982816434639,21.996848476177945,-223
Complex, 3208,-42.3938388434704,21.712491552425814,-223
Complex, 3209,-43.828310263442944,19.893560131539868,-225
Complex, 3210,-42.71243871832216,20.809211702373812,-223
Complex, 3211,-42.21445064004118,21.665974953818075,-221
Complex, 3212,-40.93246949099934,21.386172152985107,-221
Complex, 3213,-40.991419778788426,21.872893988052873,-224
Complex, 3214,-41.682566775479444,21.722645925885054,-228
Complex, 3215,-40.60512564747313,20.618600643604935,-228
Complex, 3216,-40.2436570532253,20.3320961339312,-230
Complex, 3217,-38.58051790386103,19.789562245187764,-228
Complex, 3218,-40.151774882185315,18.78191382494474,-230
Complex, 3219,-41.68968809370047,19.722457007837832,-232
Complex, 3220,-40.34045845116824,19.50047075054074,-230
Complex, 3221,-40.522504334180844,17.704023253168966,-230
Complex, 3222,-41.4591013395942,18.03453034265836,-232
Complex, 3223,-40.01975260757053,18.739688329272393,-231
Complex, 3224,-41.04044567210988,17.43013327552123,-232
Complex, 3225,-39.855511066123576,16.690840721611174,-232
Complex, 3226,-41.15738498908059,16.523971285791607,-233
Complex, 3227,-40.07889675202366,18.20383806939204,-227
Complex, 3228,-37.97353594799331,19.090160141069674,-223
Complex, 3229,-36.959635239767486,20.69589625556138,-220
Complex, 3230,-37.69130711296469,21.26756907422862,-219
Complex, 3231,-36.45564225245557,19.67797274980124,-219
Complex, 3232,-38.7175353765693,20.26049384945143,-219
Complex, 3233,-38.52979974179445,20.13227828806174,-219
Complex, 3234,-39.12237182088276,19.931624463620963,-221
Complex, 3235,-38.71511055577434,20.520413900903517,-220
Complex, 3236,-37.97123315659806,20.879975857121977,-219
Complex, 3237,-37.30625606646853,21.047937560698237,-219
Complex, 3238,-36.57474339037337,20.049085838859746,-217
Complex, 3239,-36.17734420629992,22.758324561028374,-215
Complex, 3240,-36.52377634230624,22.18847354931626,-220
Complex, 3241,-36.9398694536506,21.31780480270817,-224
Complex, 3242,-37.371281686215625,19.914563403858576,-223
Complex, 3243,-36.47973200879134,22.649051865139608,-218
Complex, 3244,-34.655345606458994,22.518468668839482,-218
Complex, 3245,-33.95535359635104,22.148720694562932,-216
Complex, 3246,-31.964798135433124,22.974958068249578,-218
Complex, 3247,-32.99570021079264,24.609529269375802,-217
Complex, 3248,-34.31745152340999,23.872742678104238,-222
Complex, 3249,-35.534279746340005,24.84310484892368,-222
Complex, 3250,-34.01677429779685,24.242026508626896,-221
Complex, 3251,-33.931447673751435,22.68204743953905,-225
Complex, 3252,-35.40195121722429,23.808688058798047,-224
Complex, 3253,-35.873930008045726,21.393461912330004,-220
Complex, 3254,-36.06832186047524,21.011963707663895,-221
Complex, 3255,-36.14725381576771,23.154048384759975,-219
Complex, 3256,-34.857284271121216,21.602224063904988,-223
Complex, 3257,-32.87482723844394,21.0932312394709,-223
Complex, 3258,-32.532812366179726,20.19275542525117,-224
Complex, 3259,-32.96738674031752,18.649916334957062,-222
Complex, 3260,-31.643278185320046,20.318528475208723,-220
Complex, 3261,-32.98081069469121,21.87863488590263,-217
Complex, 3262,-34.25798964222004,19.32785179108416,-220
Complex, 3263,-35.03754832007508,19.74108013349934,-220
Complex, 3264,-34.940046405526786,19.761801316457905,-221
Complex, 3265,-34.68871862385545,20.676380814876566,-222
Complex, 3266,-31.646581900356203,20.824216185058667,-221
Complex, 3267,-31.92373713584474,20.04440766594052,-220
Complex, 3268,-33.012683182942766,21.11960434567316,-219
Complex, 3269,-33.287857031901126,21.2295781774578,-217
Complex, 3270,-33.803687714930156,21.691347841061408,-216
Complex, 3271,-32.65133453532883,21.130900611643415,-215
Complex, 3272,-31.896963013849703,19.017041021605607,-216
Complex, 3273,-32.14432244278197,19.80313217123622,-220
Complex, 3274,-32.969674744797906,20.393423921751836,-221
Complex, 3275,-32.838929489742576,21.624678388728295,-218
Complex, 3276,-32.87508496615388,22.26536487569717,-216
Complex, 3277,-32.04996582769989,23.290673207715,-217
Complex, 3278,-30.893879100217504,24.487910227344774,-216
Complex, 3279,-31.571357434685755,24.21463320104928,-220
Complex, 3280,-32.188307228163005,24.68404291451171,-220
Complex, 3281,-32.229941376579326,24.66407964274559,-220
Complex, 3282,-32.07763023321569,24.80923731192749,-220
Complex, 3283,-32.883401492641944,25.833935369029238,-219
Complex, 3284,-31.81073895613543,24.870463527385493,-219
Complex, 3285,-32.008274619307414,25.64254608259611,-218
Complex, 3286,-33.17531781449729,22.841959728959687,-222
Complex, 3287,-33.38750209054476,19.846605301203045,-227
Complex, 3288,-34.32612611039283,20.26437128006948,-227
Complex, 3289,-34.22019719548615,19.07742878090884,-223
Complex, 3290,-34.46186186487198,19.95441228545684,-221
Complex, 3291,-33.12625445936708,21.30304475776317,-219
Complex, 3292,-35.079495594975405,21.122806350562122,-216
Complex, 3293,-34.67377174277681,21.125044293429962,-216
Complex, 3294,-35.49216533232744,20.427945516646282,-221
Complex, 3295,-34.294389388982225,21.549382689473315,-216
Complex, 3296,-34.421753979444695,19.742939898323495,-218
Complex, 3297,-36.42601876262959,21.562023179364978,-219
Complex, 3298,-35.967044039289455,22.323533136391312,-216
Complex, 3299,-34.861606816340974,23.26001420723535,-217
Complex, 3300,-34.673847334720854,20.2160089015847,-218
Complex, 3301,-35.46337588829799,19.884702594121695,-218
Complex, 3302,-35.14095704831021,18.759114423226556,-222
Complex, 3303,-33.501359810694616,18.641002913612304,-219
Complex, 3304,-32.425754252951734,16.844135400139947,-220
Complex, 3305,-31.528298932593263,18.58191644737582,-218
Complex, 3306,-32.81489440833027,18.070107653737164,-218
Complex, 3307,-35.754461380177965,17.187688475086883,-225
Complex, 3308,-36.428183954243266,17.1217239952981,-223
Complex, 3309,-35.74848551967829,15.920381907824542,-223
Complex, 3310,-35.20477276950645,17.55260983427222,-222
Complex, 3311,-36.067940723675385,16.45616586606822,-221
Complex, 3312,-36.581458855386586,17.39831094948309,-220
Complex, 3313,-36.09789560316623,18.407023418588697,-217
Complex, 3314,-38.90576560684183,18.12687550012967,-217
Complex, 3315,-38.15476447076116,18.46407723123004,-222
Complex, 3316,-37.50965768229914,17.59585676152121,-223
Complex, 3317,-36.611927118375846,18.37198686086322,-222
Complex, 3318,-37.164725534811154,19.848837476010928,-224
Complex, 3319,-38.13036395013076,21.850330589238908,-222
Complex, 3320,-37.907437418776304,21.944261609740902,-222
Complex, 3321,-39.624059326750874,21.78853674625548,-219
Complex, 3322,-39.43879254433503,22.53233899190285,-219
Complex, 3323,-38.2393049784988,21.726569014264623,-221
Complex, 3324,-37.089915098093094,21.382041962132057,-218
Complex, 3325,-39.253782870178135,21.08849115957704,-224
Complex, 3326,-39.224795843553245,21.678375895362766,-226
Complex, 3327,-39.40428824697929,22.01565962083651,-227
Complex, 3328,-39.915742946981624,20.65961786913218,-226
Complex, 3329,-38.948395719509215,21.720427904919344,-229
Complex, 3330,-38.07162689913348,19.906088400101083,-226
Complex, 3331,-38.836275321966944,20.60133812480904,-229
Complex, 3332,-37.90453108660565,22.864446118635314,-224
Complex, 3333,-37.657741570025266,22.465466230075446,-227
Complex, 3334,-39.661052750036056,24.15410364891026,-229
Complex, 3335,-38.43598738790065,22.979622283967355,-229
Complex, 3336,-39.3790093111113,23.871251211145964,-228
Complex, 3337,-38.92951714517419,21.476378123908837,-228
Complex, 3338,-39.69469826764058,21.025074608441255,-228
Complex, 3339,-40.51550754219284,19.25964570084158,-224
Complex, 3340,-41.07996928411378,19.347887357016983,-227
Complex, 3341,-42.15595387429775,18.158115250892504,-228
Complex, 3342,-41.06407511601087,19.685454415456476,-224
Complex, 3343,-41.85384247703022,22.63083730143466,-225
Complex, 3344,-41.19706841602723,22.6559534533622,-226
Complex, 3345,-41.24715420680688,21.575927255935728,-226
Complex, 3346,-41.58035472674731,21.64287987435726,-230
Complex, 3347,-40.41414019224294,23.321114823908907,-228
Complex, 3348,-39.377561371473355,23.56435048894823,-226
Complex, 3349,-36.69166175787496,24.82582921822538,-227
Complex, 3350,-37.38202469907261,23.962802493882712,-226
Complex, 3351,-37.54033345055356,24.395547402280037,-225
Complex, 3352,-36.95655374616906,23.270104887784623,-225
Complex, 3353,-37.291903948871926,20.803285399069967,-227
Complex, 3354,-37.637589787798916,23.73881021242505,-224
Complex, 3355,-36.26512404975132,22.97860588962668,-224
Complex, 3356,-36.61601682719912,25.065021983859587,-225
Complex, 3357,-36.395391412472144,23.81859792377154,-227
Complex, 3358,-36.185097320000686,21.82548615409135,-228
Complex, 3359,-37.191954496012464,20.834853958056428,-229
Complex, 3360,-36.526454562501605,19.796841725857472,-229
Complex, 3361,-36.67372889644915,18.728986932229642,-229
Complex, 3362,-36.43821551158912,19.497769170002407,-226
Complex, 3363,-35.482557023039284,19.28773466283331,-226
Complex, 3364,-35.1617092228502,21.629482766682845,-226
Complex, 3365,-33.5997481737044,21.474566287177367,-224
Complex, 3366,-34.155680057836605,21.110466991667245,-225
Complex, 3367,-32.94138319714202,21.45754164693816,-226
Complex, 3368,-35.015450981625605,21.062898869054166,-227
Complex, 3369,-36.64261859156701,19.671963501161876,-225
Complex, 3370,-35.75415050989311,18.68031490026705,-224
Complex, 3371,-35.843391609416955,20.873152387115606,-224
Complex, 3372,-35.13716338280012,20.24893294985323,-225
Complex, 3373,-34.67082457150375,21.99159033055598,-224
Complex, 3374,-33.93493931296647,21.113940946482682,-223
Complex, 3375,-36.015683128940346,21.347711078491464,-223
Complex, 3376,-36.05741057281856,20.912514944426785,-225
Complex, 3377,-36.88903336692436,20.649784066771215,-222
Complex, 3378,-36.60417090605337,22.36920878115799,-220
Complex, 3379,-38.551699366725195,21.567563407186125,-222
Complex, 3380,-37.79976998402188,22.78403013772095,-219
Complex, 3381,-35.65805381559867,22.18524682697265,-223
Complex, 3382,-35.62660796549388,20.4038545470647,-228
Complex, 3383,-36.99992121279742,21.274082133047514,-229
Complex, 3384,-36.54267910459325,22.269583360331552,-228
Complex, 3385,-36.65597384695555,22.48751925531469,-232
Complex, 3386,-36.311620712204125,21.018364219432147,-232
Complex, 3387,-36.79496109014858,20.847913000835078,-234
Complex, 3388,-36.748681674172026,21.660922295911657,-233
Complex, 3389,-37.122844632163606,23.27256573233922,-234
Complex, 3390,-36.743397186572174,24.164562309587478,-234
Complex, 3391,-36.389880831751206,24.591432697895293,-232
Complex, 3392,-35.841742909814,25.525584230329,-227
Complex, 3393,-37.87744170900486,26.317400648473885,-231
Complex, 3394,-37.35295444516184,25.289073602563974,-235
Complex, 3395,-36.88203052876975,25.505696579229305,-230
Complex, 3396,-37.39833062150614,26.65078969902865,-231
Complex, 3397,-37.02517466311246,25.66424689815034,-226
Complex, 3398,-37.34990342584409,25.990599088810715,-230
Complex, 3399,-37.24113376562882,27.235258684610667,-230
Complex, 3400,-38.06212517398582,27.680570018832253,-230
Complex, 3401,-38.60411866090426,25.299221618794657,-234
Complex, 3402,-38.83880723809828,25.15279126612239,-234
Complex, 3403,-39.01816920957473,24.988900028132615,-232
Complex, 3404,-41.245315657892114,24.00613251599249,-238
Complex, 3405,-40.32451369912077,24.273565360009645,-231
Complex, 3406,-39.950203791171994,24.34021536890633,-234
Complex, 3407,-39.53842185069021,24.638914049087152,-235
Complex, 3408,-39.8676624043604,25.272965521685787,-230
Complex, 3409,-41.26401431432121,23.788914829875658,-228
Complex, 3410,-40.70402512537375,24.19225599847904,-226
Complex, 3411,-39.796620593360856,22.697843490138013,-224
Complex, 3412,-39.31490328737483,22.978668949085865,-228
Complex, 3413,-39.23949770716821,24.154110321987112,-228
Complex, 3414,-38.69006529537069,25.338688511109375,-231
Complex, 3415,-40.525387847661754,24.408391685888123,-233
Complex, 3416,-42.01849076429795,26.454163072229402,-232
Complex, 3417,-41.03448143552029,26.116830886722635,-232
Complex, 3418,-40.79448004833432,26.922890110382475,-235
Complex, 3419,-38.59525224955842,27.797404108105223,-237
Complex, 3420,-38.30700164766497,27.255735816591486,-237
Complex, 3421,-39.72011216635437,27.181150254939986,-238
Complex, 3422,-39.68954433160156,28.41676541400227,-238
